"PMID","Gene","Entrez_ID","Evidence_Text","Source","Title","Journal","Year"
"23985897","tyrosine hydroxylase","21823","BACKGROUND: Various CACNA1A missense mutations cause familial hemiplegic migraine type 1 (FHM1), a rare monogenic subtype of migraine with aura. FHM1 mutation R192Q is associated with pure hemiplegic migraine, whereas the S218L mutation causes hemiplegic migraine, cerebellar ataxia, seizures, and mild head trauma-induced brain edema. Transgenic knock-in (KI) migraine mouse models were generated that carried either the FHM1 R192Q or the S218L mutation and were shown to exhibit increased CaV2.1 ch","PubTator3","RNA expression profiling in brains of familial hemiplegic migraine type 1 knock-in mice.","Cephalalgia : an international journal of headache","2014"
"24040174","GABRE","2564","Migraine is a common neurological episodic disorder with a female-to-male prevalence 3- to 4-fold higher, suggesting a possible X-linked genetic component. Our aims were to assess the role of common variants of gamma-aminobutyric acid A receptor (GABAAR) genes, located in the X-chromosome, in migraine susceptibility and the possible interaction between them. An association study with 188 unrelated cases and 286 migraine-free controls age- and ethnic matched was performed. Twenty-three tagging SN","PubTator3","Interaction between γ-aminobutyric acid A receptor genes: new evidence in migraine susceptibility.","PloS one","2013"
"24040174","GABRA3","2556","Migraine is a common neurological episodic disorder with a female-to-male prevalence 3- to 4-fold higher, suggesting a possible X-linked genetic component. Our aims were to assess the role of common variants of gamma-aminobutyric acid A receptor (GABAAR) genes, located in the X-chromosome, in migraine susceptibility and the possible interaction between them. An association study with 188 unrelated cases and 286 migraine-free controls age- and ethnic matched was performed. Twenty-three tagging SN","PubTator3","Interaction between γ-aminobutyric acid A receptor genes: new evidence in migraine susceptibility.","PloS one","2013"
"24040174","GABRQ","55879","Migraine is a common neurological episodic disorder with a female-to-male prevalence 3- to 4-fold higher, suggesting a possible X-linked genetic component. Our aims were to assess the role of common variants of gamma-aminobutyric acid A receptor (GABAAR) genes, located in the X-chromosome, in migraine susceptibility and the possible interaction between them. An association study with 188 unrelated cases and 286 migraine-free controls age- and ethnic matched was performed. Twenty-three tagging SN","PubTator3","Interaction between γ-aminobutyric acid A receptor genes: new evidence in migraine susceptibility.","PloS one","2013"
"24040787","MTHFR","4524","Migraine is a neurovascular disease that has classically been attributed to multifactorial aetiologies, with genetic components and environmental interactions considered the main influence. Genes such as flavoenzyme 5, 10- methylenetetrahydrofolate reductase (MTHFR), especially the C677T variant, have been associated with elevated plasma homocysteine levels. This elevation in homocysteine results in an array of metabolic disorders and increased risk of complex diseases, including migraine. Catal","PubTator3","Do folate, vitamins B₆ and B₁₂ play a role in the pathogenesis of migraine? The role of pharmacoepigenomics.","CNS & neurological disorders drug targets","2014"
"24189132","estrogen receptor","24890","Migraine is a common and debilitating neurological disorder suffered worldwide. Women experience this condition 3 times more frequently than men, with estrogen strongly implicated to play a role. Bisphenol A (BPA), a highly prevalent xenoestrogen, is known to have estrogenic activity and may have an effect in migraine onset, intensity, and duration through estrogen receptor signaling. It was hypothesized that BPA exposure exacerbates migraine symptoms through estrogen signaling and downstream ac","PubTator3","Exposure to bisphenol A exacerbates migraine-like behaviors in a multibehavior model of rat migraine.","Toxicological sciences : an official journal of the Society of Toxicology","2014"
"24189132","ERalpha","24890","Migraine is a common and debilitating neurological disorder suffered worldwide. Women experience this condition 3 times more frequently than men, with estrogen strongly implicated to play a role. Bisphenol A (BPA), a highly prevalent xenoestrogen, is known to have estrogenic activity and may have an effect in migraine onset, intensity, and duration through estrogen receptor signaling. It was hypothesized that BPA exposure exacerbates migraine symptoms through estrogen signaling and downstream ac","PubTator3","Exposure to bisphenol A exacerbates migraine-like behaviors in a multibehavior model of rat migraine.","Toxicological sciences : an official journal of the Society of Toxicology","2014"
"24189132","GPR30","171104","Migraine is a common and debilitating neurological disorder suffered worldwide. Women experience this condition 3 times more frequently than men, with estrogen strongly implicated to play a role. Bisphenol A (BPA), a highly prevalent xenoestrogen, is known to have estrogenic activity and may have an effect in migraine onset, intensity, and duration through estrogen receptor signaling. It was hypothesized that BPA exposure exacerbates migraine symptoms through estrogen signaling and downstream ac","PubTator3","Exposure to bisphenol A exacerbates migraine-like behaviors in a multibehavior model of rat migraine.","Toxicological sciences : an official journal of the Society of Toxicology","2014"
"24189132","ERK","24338","Migraine is a common and debilitating neurological disorder suffered worldwide. Women experience this condition 3 times more frequently than men, with estrogen strongly implicated to play a role. Bisphenol A (BPA), a highly prevalent xenoestrogen, is known to have estrogenic activity and may have an effect in migraine onset, intensity, and duration through estrogen receptor signaling. It was hypothesized that BPA exposure exacerbates migraine symptoms through estrogen signaling and downstream ac","PubTator3","Exposure to bisphenol A exacerbates migraine-like behaviors in a multibehavior model of rat migraine.","Toxicological sciences : an official journal of the Society of Toxicology","2014"
"24189132","Nav1.8","29571","Migraine is a common and debilitating neurological disorder suffered worldwide. Women experience this condition 3 times more frequently than men, with estrogen strongly implicated to play a role. Bisphenol A (BPA), a highly prevalent xenoestrogen, is known to have estrogenic activity and may have an effect in migraine onset, intensity, and duration through estrogen receptor signaling. It was hypothesized that BPA exposure exacerbates migraine symptoms through estrogen signaling and downstream ac","PubTator3","Exposure to bisphenol A exacerbates migraine-like behaviors in a multibehavior model of rat migraine.","Toxicological sciences : an official journal of the Society of Toxicology","2014"
