"Gene","TargetID","GeneName","Score"
"AIM2","ENSG00000163568","absent in melanoma 2",0.00147831941873881
"MT-RNR2","ENSG00000210082","mitochondrially encoded 16S rRNA",0.00147831941873881
"CPE","ENSG00000109472","carboxypeptidase E",0.00147831941873881
"ETV1","ENSG00000006468","ETS variant transcription factor 1",0.00147831941873881
"ARHGAP15","ENSG00000075884","Rho GTPase activating protein 15",0.00147831941873881
"GPD1L","ENSG00000152642","glycerol-3-phosphate dehydrogenase 1 like",0.00147831941873881
"LIPH","ENSG00000163898","lipase H",0.00147831941873881
"ATF7IP","ENSG00000171681","activating transcription factor 7 interacting protein",0.00147831941873881
"DHDDS","ENSG00000117682","dehydrodolichyl diphosphate synthase subunit",0.00147831941873881
"PSEN1","ENSG00000080815","presenilin 1",0.00147831941873881
"UNC5D","ENSG00000156687","unc-5 netrin receptor D",0.00147831941873881
"NBL1","ENSG00000158747","NBL1, DAN family BMP antagonist",0.00147831941873881
"DAG1","ENSG00000173402","dystroglycan 1",0.00147831941873881
"IKBKGP1","ENSG00000275882","inhibitor of nuclear factor kappa B kinase subunit gamma pseudogene 1",0.00147831941873881
"ABL1","ENSG00000097007","ABL proto-oncogene 1, non-receptor tyrosine kinase",0.00147831941873881
"CD68","ENSG00000129226","CD68 molecule",0.00147831941873881
"TRAF6","ENSG00000175104","TNF receptor associated factor 6",0.00147831941873881
"TNFRSF6B","ENSG00000243509","TNF receptor superfamily member 6b",0.00147831941873881
"SLC25A22","ENSG00000177542","solute carrier family 25 member 22",0.00147831941873881
"SERPINB6","ENSG00000124570","serpin family B member 6",0.00147831941873881
"PMAIP1","ENSG00000141682","phorbol-12-myristate-13-acetate-induced protein 1",0.00147831941873881
"EXD3","ENSG00000187609","exonuclease 3'-5' domain containing 3",0.00147831941873881
"CDCA2","ENSG00000184661","cell division cycle associated 2",0.00147831941873881
"NUTF2","ENSG00000102898","nuclear transport factor 2",0.00147831941873881
"SIL1","ENSG00000120725","SIL1 nucleotide exchange factor",0.00147831941873881
"HARS1","ENSG00000170445","histidyl-tRNA synthetase 1",0.00147831941873881
"TNXA","ENSG00000248290","tenascin XA (pseudogene)",0.00147831941873881
"IFNA17","ENSG00000234829","interferon alpha 17",0.00147831941873881
"ATP5F1A","ENSG00000152234","ATP synthase F1 subunit alpha",0.00147831941873881
"BRD4","ENSG00000141867","bromodomain containing 4",0.00147831941873881
"GIPR","ENSG00000010310","gastric inhibitory polypeptide receptor",0.00147831941873881
"S1PR5","ENSG00000180739","sphingosine-1-phosphate receptor 5",0.00147831941873881
"ZBTB39","ENSG00000166860","zinc finger and BTB domain containing 39",0.00147831941873881
"CD163","ENSG00000177575","CD163 molecule",0.00147831941873881
"NKAIN2","ENSG00000188580","sodium/potassium transporting ATPase interacting 2",0.00147831941873881
"C6orf15","ENSG00000204542","chromosome 6 open reading frame 15",0.00147831941873881
"MOK","ENSG00000080823","MOK protein kinase",0.00147831941873881
"CCR5","ENSG00000160791","C-C motif chemokine receptor 5",0.00147831941873881
"PPA2","ENSG00000138777","inorganic pyrophosphatase 2",0.00147831941873881
"SCTR","ENSG00000080293","secretin receptor",0.00147831941873881
"POLR1B","ENSG00000125630","RNA polymerase I subunit B",0.00147831941873881
"COMMD9","ENSG00000110442","COMM domain containing 9",0.00147831941873881
"RUBCN","ENSG00000145016","rubicon autophagy regulator",0.00147831941873881
"FZD1","ENSG00000157240","frizzled class receptor 1",0.00147831941873881
"EPB41","ENSG00000159023","erythrocyte membrane protein band 4.1",0.00147831941873881
"KCNK9","ENSG00000169427","potassium two pore domain channel subfamily K member 9",0.00147831941873881
"GPR35","ENSG00000178623","G protein-coupled receptor 35",0.00147831941873881
"CD177","ENSG00000204936","CD177 molecule",0.00147831941873881
"PDLIM7","ENSG00000196923","PDZ and LIM domain 7",0.00147831941873881
"NELFCD","ENSG00000101158","negative elongation factor complex member C/D",0.00147831941873881
"DLG4","ENSG00000132535","discs large MAGUK scaffold protein 4",0.00147831941873881
"CDCP1","ENSG00000163814","CUB domain containing protein 1",0.00147831941873881
"IVNS1ABP","ENSG00000116679","influenza virus NS1A binding protein",0.00147831941873881
"TACR3","ENSG00000169836","tachykinin receptor 3",0.00147831941873881
"THPO","ENSG00000090534","thrombopoietin",0.00147831941873881
"GEM","ENSG00000164949","GTP binding protein overexpressed in skeletal muscle",0.00147831941873881
"TLR7","ENSG00000196664","toll like receptor 7",0.00147831941873881
"NR1H4","ENSG00000012504","nuclear receptor subfamily 1 group H member 4",0.00147831941873881
"BFAR","ENSG00000103429","bifunctional apoptosis regulator",0.00147831941873881
"TRPM6","ENSG00000119121","transient receptor potential cation channel subfamily M member 6",0.00147831941873881
"CAP1","ENSG00000131236","cyclase associated actin cytoskeleton regulatory protein 1",0.00147831941873881
"SCARF2","ENSG00000244486","scavenger receptor class F member 2",0.00147831941873881
"RFC4","ENSG00000163918","replication factor C subunit 4",0.00147831941873881
"TACR2","ENSG00000075073","tachykinin receptor 2",0.00147831941873881
"CDH18","ENSG00000145526","cadherin 18",0.00147831941873881
"PARN","ENSG00000140694","poly(A)-specific ribonuclease",0.00147831941873881
"RFC1","ENSG00000035928","replication factor C subunit 1",0.00147831941873881
"GPSM2","ENSG00000121957","G protein signaling modulator 2",0.00147831941873881
"F3","ENSG00000117525","coagulation factor III, tissue factor",0.00147831941873881
"NEUROD1","ENSG00000162992","neuronal differentiation 1",0.00147831941873881
"CHPT1","ENSG00000111666","choline phosphotransferase 1",0.00147831941873881
"SOX11","ENSG00000176887","SRY-box transcription factor 11",0.00147831941873881
"CLDN10","ENSG00000134873","claudin 10",0.00147831941873881
"DDIAS","ENSG00000165490","DNA damage induced apoptosis suppressor",0.00147831941873881
"TSHR","ENSG00000165409","thyroid stimulating hormone receptor",0.00147831941873881
"NUBP1","ENSG00000103274","NUBP iron-sulfur cluster assembly factor 1, cytosolic",0.00147831941873881
"DOCK3","ENSG00000088538","dedicator of cytokinesis 3",0.00147831941873881
"TMEM87B","ENSG00000153214","transmembrane protein 87B",0.00147831941873881
"ARHGAP29","ENSG00000137962","Rho GTPase activating protein 29",0.00147831941873881
"SLC6A6","ENSG00000131389","solute carrier family 6 member 6",0.00147831941873881
"MAD2L1BP","ENSG00000124688","MAD2L1 binding protein",0.00147831941873881
"AARS2","ENSG00000124608","alanyl-tRNA synthetase 2, mitochondrial",0.00147831941873881
"FZD5","ENSG00000163251","frizzled class receptor 5",0.00147831941873881
"NPPC","ENSG00000163273","natriuretic peptide C",0.00147831941873881
"RPL30P1","ENSG00000225713","ribosomal protein L30 pseudogene 1",0.00147831941873881
"CES1","ENSG00000198848","carboxylesterase 1",0.00147831941873881
"GBP2","ENSG00000162645","guanylate binding protein 2",0.00147831941873881
"FOSB","ENSG00000125740","FosB proto-oncogene, AP-1 transcription factor subunit",0.00147831941873881
"RAD51","ENSG00000051180","RAD51 recombinase",0.00147831941873881
"DNASE1","ENSG00000213918","deoxyribonuclease 1",0.00147831941873881
"ESRRB","ENSG00000119715","estrogen related receptor beta",0.00147831941873881
"TLR9","ENSG00000239732","toll like receptor 9",0.00147831941873881
"IGKV2D-30","ENSG00000239571","immunoglobulin kappa variable 2D-30",0.00147831941873881
"CHM","ENSG00000188419","CHM Rab escort protein",0.00147831941873881
"SPACA9","ENSG00000165698","sperm acrosome associated 9",0.00147831941873881
"SRSF5","ENSG00000100650","serine and arginine rich splicing factor 5",0.00147831941873881
"EBI3","ENSG00000105246","Epstein-Barr virus induced 3",0.00147831941873881
"CXCL10","ENSG00000169245","C-X-C motif chemokine ligand 10",0.00147831941873881
"NTSR2","ENSG00000169006","neurotensin receptor 2",0.00147831941873881
"SOS1","ENSG00000115904","SOS Ras/Rac guanine nucleotide exchange factor 1",0.00147831941873881
"PPM1H","ENSG00000111110","protein phosphatase, Mg2+/Mn2+ dependent 1H",0.00147831941873881
"BRCA2","ENSG00000139618","BRCA2 DNA repair associated",0.00147831941873881
"PHB2","ENSG00000215021","prohibitin 2",0.00147831941873881
"DGKA","ENSG00000065357","diacylglycerol kinase alpha",0.00147831941873881
"ACSBG1","ENSG00000103740","acyl-CoA synthetase bubblegum family member 1",0.00147831941873881
"SPG21","ENSG00000090487","SPG21 abhydrolase domain containing, maspardin",0.00147831941873881
"RRBP1","ENSG00000125844","ribosome binding protein 1",0.00147831941873881
"TP63","ENSG00000073282","tumor protein p63",0.00147831941873881
"OPN1LW","ENSG00000102076","opsin 1, long wave sensitive",0.00147831941873881
"IL15","ENSG00000164136","interleukin 15",0.00147831941873881
"GLUD2","ENSG00000182890","glutamate dehydrogenase 2",0.00147831941873881
"UFM1","ENSG00000120686","ubiquitin fold modifier 1",0.00147831941873881
"ATP6AP2","ENSG00000182220","ATPase H+ transporting accessory protein 2",0.00147831941873881
"SIX6","ENSG00000184302","SIX homeobox 6",0.00147831941873881
"DSP-AS1","ENSG00000261189","DSP antisense RNA 1",0.00147831941873881
"TFRC","ENSG00000072274","transferrin receptor",0.00147831941873881
"KCNK6","ENSG00000099337","potassium two pore domain channel subfamily K member 6",0.00147831941873881
"POLR1H","ENSG00000066379","RNA polymerase I subunit H",0.00147831941873881
"ADAMTS5","ENSG00000154736","ADAM metallopeptidase with thrombospondin type 1 motif 5",0.00147831941873881
"CMPK1","ENSG00000162368","cytidine/uridine monophosphate kinase 1",0.00147831941873881
"VSX1","ENSG00000100987","visual system homeobox 1",0.00147831941873881
"CATSPER1","ENSG00000175294","cation channel sperm associated 1",0.00147831941873881
"NECTIN1","ENSG00000110400","nectin cell adhesion molecule 1",0.00147831941873881
"COASY","ENSG00000068120","Coenzyme A synthase",0.00147831941873881
"NUDT9","ENSG00000170502","nudix hydrolase 9",0.00147831941873881
"ACSL1","ENSG00000151726","acyl-CoA synthetase long chain family member 1",0.00147831941873881
"FJX1","ENSG00000179431","four-jointed box kinase 1",0.00147831941873881
"ST8SIA4","ENSG00000113532","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4",0.00147831941873881
"PAFAH1B1","ENSG00000007168","platelet activating factor acetylhydrolase 1b regulatory subunit 1",0.00147831941873881
"HDAC1","ENSG00000116478","histone deacetylase 1",0.00147831941873881
"RFC2","ENSG00000049541","replication factor C subunit 2",0.00147831941873881
"CLIC4","ENSG00000169504","chloride intracellular channel 4",0.00147831941873881
"CHKB","ENSG00000100288","choline kinase beta",0.00147831941873881
"MCTS1","ENSG00000232119","MCTS1 re-initiation and release factor",0.00147831941873881
"PMP22","ENSG00000109099","peripheral myelin protein 22",0.00147831941873881
"AGPS","ENSG00000018510","alkylglycerone phosphate synthase",0.00147831941873881
"PYCARD","ENSG00000103490","PYD and CARD domain containing",0.00147831941873881
"CYP17A1","ENSG00000148795","cytochrome P450 family 17 subfamily A member 1",0.00147831941873881
"CARD14","ENSG00000141527","caspase recruitment domain family member 14",0.00147831941873881
"ART4","ENSG00000111339","ADP-ribosyltransferase 4 (inactive) (Dombrock blood group)",0.00147831941873881
"PLCL1","ENSG00000115896","phospholipase C like 1 (inactive)",0.00147831941873881
"DHPS","ENSG00000095059","deoxyhypusine synthase",0.00147831941873881
"TPGS2","ENSG00000134779","tubulin polyglutamylase complex subunit 2",0.00147831941873881
"ARHGAP1","ENSG00000175220","Rho GTPase activating protein 1",0.00147831941873881
"HPD","ENSG00000158104","4-hydroxyphenylpyruvate dioxygenase",0.00147831941873881
"HCG20","ENSG00000228022","HLA complex group 20",0.00147831941873881
"CMA1","ENSG00000092009","chymase 1",0.00147831941873881
"FLVCR2","ENSG00000119686","FLVCR choline and putative heme transporter 2",0.00147831941873881
"C20orf203","ENSG00000198547","chromosome 20 open reading frame 203",0.00147831941873881
"CPT1A","ENSG00000110090","carnitine palmitoyltransferase 1A",0.00147831941873881
"KCNAB3","ENSG00000170049","potassium voltage-gated channel subfamily A regulatory beta subunit 3",0.00147831941873881
"KIR3DL1","ENSG00000167633","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1",0.00147831941873881
"NF2","ENSG00000186575","NF2, moesin-ezrin-radixin like (MERLIN) tumor suppressor",0.00147831941873881
"HGS","ENSG00000185359","hepatocyte growth factor-regulated tyrosine kinase substrate",0.00147831941873881
"CSF3","ENSG00000108342","colony stimulating factor 3",0.00147831941873881
"HBA1","ENSG00000206172","hemoglobin subunit alpha 1",0.00147831941873881
"NRG1","ENSG00000157168","neuregulin 1",0.00147831941873881
"PDIK1L","ENSG00000175087","PDLIM1 interacting kinase 1 like",0.00147831941873881
"GSE1","ENSG00000131149","Gse1 coiled-coil protein",0.00147831941873881
"SAA2","ENSG00000134339","serum amyloid A2",0.00147831941873881
"IFNA1","ENSG00000197919","interferon alpha 1",0.00147831941873881
"CBS","ENSG00000160200","cystathionine beta-synthase",0.00147831941873881
"CYCS","ENSG00000172115","cytochrome c, somatic",0.00147831941873881
"ETV4","ENSG00000175832","ETS variant transcription factor 4",0.00147831941873881
"SULT2B1","ENSG00000088002","sulfotransferase family 2B member 1",0.00147831941873881
"ATP6V0A1","ENSG00000033627","ATPase H+ transporting V0 subunit a1",0.00147831941873881
"HDAC3","ENSG00000171720","histone deacetylase 3",0.00147831941873881
"CFB","ENSG00000243649","complement factor B",0.00147831941873881
"VAMP1","ENSG00000139190","vesicle associated membrane protein 1",0.00147831941873881
"ZIC2","ENSG00000043355","Zic family zinc finger 2",0.00147831941873881
"RHOJ","ENSG00000126785","ras homolog family member J",0.00147831941873881
"ELP4","ENSG00000109911","elongator acetyltransferase complex subunit 4",0.00147831941873881
"FMO5","ENSG00000131781","flavin containing dimethylaniline monoxygenase 5",0.00147831941873881
"KIF1B","ENSG00000054523","kinesin family member 1B",0.00147831941873881
"RNF130","ENSG00000113269","ring finger protein 130",0.00147831941873881
"BUB3","ENSG00000154473","BUB3 mitotic checkpoint protein",0.00147831941873881
"H2AZ2","ENSG00000105968","H2A.Z variant histone 2",0.00147831941873881
"UBE3A","ENSG00000114062","ubiquitin protein ligase E3A",0.00147831941873881
"CXCR3","ENSG00000186810","C-X-C motif chemokine receptor 3",0.00147831941873881
"VPS45","ENSG00000136631","vacuolar protein sorting 45 homolog",0.00147831941873881
"KCNQ4","ENSG00000117013","potassium voltage-gated channel subfamily Q member 4",0.00147831941873881
"EGLN2","ENSG00000269858","egl-9 family hypoxia inducible factor 2",0.00147831941873881
"LINGO1","ENSG00000169783","leucine rich repeat and Ig domain containing 1",0.00147831941873881
"AVPR1B","ENSG00000198049","arginine vasopressin receptor 1B",0.00147831941873881
"PCDH12","ENSG00000113555","protocadherin 12",0.00147831941873881
"SOCS2","ENSG00000120833","suppressor of cytokine signaling 2",0.00147831941873881
"TALDO1","ENSG00000177156","transaldolase 1",0.00147831941873881
"AKT2","ENSG00000105221","AKT serine/threonine kinase 2",0.00147831941873881
"PLA2G6","ENSG00000184381","phospholipase A2 group VI",0.00147831941873881
"CCN6","ENSG00000112761","cellular communication network factor 6",0.00147831941873881
"COL5A1","ENSG00000130635","collagen type V alpha 1 chain",0.00147831941873881
"TP53","ENSG00000141510","tumor protein p53",0.00147831941873881
"CASP6","ENSG00000138794","caspase 6",0.00147831941873881
"C5","ENSG00000106804","complement C5",0.00147831941873881
"SLC26A4","ENSG00000091137","solute carrier family 26 member 4",0.00147831941873881
"RTN4R","ENSG00000040608","reticulon 4 receptor",0.00147831941873881
"GLRA3","ENSG00000145451","glycine receptor alpha 3",0.00147831941873881
"SAA1","ENSG00000173432","serum amyloid A1",0.00147831941873881
"HRH2","ENSG00000113749","histamine receptor H2",0.00147831941873881
"RLN1","ENSG00000107018","relaxin 1",0.00147831941873881
"CHKA","ENSG00000110721","choline kinase alpha",0.00147831941873881
"PRPH2","ENSG00000112619","peripherin 2",0.00147831941873881
"GRIN2D","ENSG00000105464","glutamate ionotropic receptor NMDA type subunit 2D",0.00147831941873881
"TAFA5","ENSG00000219438","TAFA chemokine like family member 5",0.00147831941873881
"HOXD8","ENSG00000175879","homeobox D8",0.00147831941873881
"CENPE","ENSG00000138778","centromere protein E",0.00147831941873881
"BID","ENSG00000015475","BH3 interacting domain death agonist",0.00147831941873881
"SV2B","ENSG00000185518","synaptic vesicle glycoprotein 2B",0.00147831941873881
