Gene,Phenotype,Analysis_Date
HPS1-AS1,migraine,2026-04-09 21:32:48
HPS6,migraine,2026-04-09 21:32:48
HPSE,migraine,2026-04-09 21:32:48
HPSE2,migraine,2026-04-09 21:32:48
HR,migraine,2026-04-09 21:32:48
HRAT92,migraine,2026-04-09 21:32:48
HRH1,migraine,2026-04-09 21:32:48
HRH2,migraine,2026-04-09 21:32:48
HRH3,migraine,2026-04-09 21:32:48
HS6ST2,migraine,2026-04-09 21:32:48
HSA,migraine,2026-04-09 21:32:48
HSBP1L1,migraine,2026-04-09 21:32:48
HSD17B12,migraine,2026-04-09 21:32:48
HSD17B3,migraine,2026-04-09 21:32:48
HSD17B6,migraine,2026-04-09 21:32:48
HSF4,migraine,2026-04-09 21:32:48
HSP90AA1,migraine,2026-04-09 21:32:48
HSP90AB1,migraine,2026-04-09 21:32:48
HSP90B2P,migraine,2026-04-09 21:32:48
HSP90B3P,migraine,2026-04-09 21:32:48
HSPA14,migraine,2026-04-09 21:32:48
HSPA1A,migraine,2026-04-09 21:32:48
HSPA1B,migraine,2026-04-09 21:32:48
HSPA1L,migraine,2026-04-09 21:32:48
HSPA4,migraine,2026-04-09 21:32:48
HSPA5,migraine,2026-04-09 21:32:48
HSPE1P24,migraine,2026-04-09 21:32:48
HSPG2,migraine,2026-04-09 21:32:48
HTR1A,migraine,2026-04-09 21:32:48
HTR1B,migraine,2026-04-09 21:32:48
HTR1D,migraine,2026-04-09 21:32:48
HTR1EL,migraine,2026-04-09 21:32:48
HTR1F,migraine,2026-04-09 21:32:48
HTR1a,migraine,2026-04-09 21:32:48
HTR2A,migraine,2026-04-09 21:32:48
HTR2B,migraine,2026-04-09 21:32:48
HTR2C,migraine,2026-04-09 21:32:48
HTR3A,migraine,2026-04-09 21:32:48
HTR3C,migraine,2026-04-09 21:32:48
HTR4,migraine,2026-04-09 21:32:48
HTR5A,migraine,2026-04-09 21:32:48
HTR7,migraine,2026-04-09 21:32:48
HTRA1,migraine,2026-04-09 21:32:48
HTRA1-AS1,migraine,2026-04-09 21:32:48
HTT,migraine,2026-04-09 21:32:48
HUS1B,migraine,2026-04-09 21:32:48
HUWE1,migraine,2026-04-09 21:32:48
HVCN1,migraine,2026-04-09 21:32:48
HYAL1,migraine,2026-04-09 21:32:48
HYAL3,migraine,2026-04-09 21:32:48
HYAL4,migraine,2026-04-09 21:32:48
HYAL6P,migraine,2026-04-09 21:32:48
HYDINP1,migraine,2026-04-09 21:32:48
HYDROXYLASE,migraine,2026-04-09 21:32:48
HYOU1,migraine,2026-04-09 21:32:48
Hes5,migraine,2026-04-09 21:32:48
Hypoxia-Inducible Factor-1alpha,migraine,2026-04-09 21:32:48
I-CONVERTING,migraine,2026-04-09 21:32:48
I67,migraine,2026-04-09 21:32:48
I78,migraine,2026-04-09 21:32:48
IAPP,migraine,2026-04-09 21:32:48
IATPR,migraine,2026-04-09 21:32:48
IBGC4,migraine,2026-04-09 21:32:48
IBGC5,migraine,2026-04-09 21:32:48
IBGC7,migraine,2026-04-09 21:32:48
ICA1,migraine,2026-04-09 21:32:48
ICA1L,migraine,2026-04-09 21:32:48
ICAM1,migraine,2026-04-09 21:32:48
ICD,migraine,2026-04-09 21:32:48
ICD10CM,migraine,2026-04-09 21:32:48
ICD9CM,migraine,2026-04-09 21:32:48
IDIOPATHIC,migraine,2026-04-09 21:32:48
IDO1,migraine,2026-04-09 21:32:48
IDO2,migraine,2026-04-09 21:32:48
IER2,migraine,2026-04-09 21:32:48
IER2-AS1,migraine,2026-04-09 21:32:48
IER3,migraine,2026-04-09 21:32:48
IER3-AS1,migraine,2026-04-09 21:32:48
IER3IP1,migraine,2026-04-09 21:32:48
IFI27L2,migraine,2026-04-09 21:32:48
IFITM3,migraine,2026-04-09 21:32:48
IFITM8P,migraine,2026-04-09 21:32:48
IFNA1,migraine,2026-04-09 21:32:48
IFNA17,migraine,2026-04-09 21:32:48
IFNAR2,migraine,2026-04-09 21:32:48
IFNB1,migraine,2026-04-09 21:32:48
IFNG,migraine,2026-04-09 21:32:48
IFNGR1,migraine,2026-04-09 21:32:48
IFRD2,migraine,2026-04-09 21:32:48
IFT122,migraine,2026-04-09 21:32:48
IFT43,migraine,2026-04-09 21:32:48
IGF1,migraine,2026-04-09 21:32:48
IGF1R,migraine,2026-04-09 21:32:48
IGF2BP2,migraine,2026-04-09 21:32:48
IGFBP1,migraine,2026-04-09 21:32:48
IGFBP3,migraine,2026-04-09 21:32:48
IGFBP6,migraine,2026-04-09 21:32:48
IGFBP7,migraine,2026-04-09 21:32:48
IGHD2-15,migraine,2026-04-09 21:32:48
IGHE,migraine,2026-04-09 21:32:48
IGHG3,migraine,2026-04-09 21:32:48
IGHM,migraine,2026-04-09 21:32:48
IGHMBP2,migraine,2026-04-09 21:32:48
IGHV1-2,migraine,2026-04-09 21:32:48
IGHV1-3,migraine,2026-04-09 21:32:48
IGHV3-48,migraine,2026-04-09 21:32:48
IGHV3-64D,migraine,2026-04-09 21:32:48
IGHV3-74,migraine,2026-04-09 21:32:48
IGHV4-4,migraine,2026-04-09 21:32:48
IGHV5-10-1,migraine,2026-04-09 21:32:48
IGHV7-4-1,migraine,2026-04-09 21:32:48
IGKV2D-30,migraine,2026-04-09 21:32:48
IGKV3OR2-268,migraine,2026-04-09 21:32:48
IGLCOR22-2,migraine,2026-04-09 21:32:48
IGLL1,migraine,2026-04-09 21:32:48
IGLV1-41,migraine,2026-04-09 21:32:48
IGLVIVOR22-2,migraine,2026-04-09 21:32:48
IGSF1,migraine,2026-04-09 21:32:48
IGSF9B,migraine,2026-04-09 21:32:48
IHO1,migraine,2026-04-09 21:32:48
IKBKG,migraine,2026-04-09 21:32:48
IKBKGP1,migraine,2026-04-09 21:32:48
IKZF4,migraine,2026-04-09 21:32:48
IKZF5,migraine,2026-04-09 21:32:48
IL- 1beta,migraine,2026-04-09 21:32:48
IL-15,migraine,2026-04-09 21:32:48
IL-15RA,migraine,2026-04-09 21:32:48
IL-18,migraine,2026-04-09 21:32:48
IL-18R1,migraine,2026-04-09 21:32:48
IL-1beta,migraine,2026-04-09 21:32:48
IL-2,migraine,2026-04-09 21:32:48
IL10,migraine,2026-04-09 21:32:48
IL12A,migraine,2026-04-09 21:32:48
IL12A-AS1,migraine,2026-04-09 21:32:48
IL12B,migraine,2026-04-09 21:32:48
IL13,migraine,2026-04-09 21:32:48
IL15,migraine,2026-04-09 21:32:48
IL15RA,migraine,2026-04-09 21:32:48
IL17,migraine,2026-04-09 21:32:48
IL17A,migraine,2026-04-09 21:32:48
IL18,migraine,2026-04-09 21:32:48
IL18R1,migraine,2026-04-09 21:32:48
IL19,migraine,2026-04-09 21:32:48
IL1A,migraine,2026-04-09 21:32:48
IL1B,migraine,2026-04-09 21:32:48
IL1R1,migraine,2026-04-09 21:32:48
IL1RAPL2,migraine,2026-04-09 21:32:48
IL1RN,migraine,2026-04-09 21:32:48
IL2,migraine,2026-04-09 21:32:48
IL21R-AS1,migraine,2026-04-09 21:32:48
IL23A,migraine,2026-04-09 21:32:48
IL23R,migraine,2026-04-09 21:32:48
IL27,migraine,2026-04-09 21:32:48
IL2RA,migraine,2026-04-09 21:32:48
IL33,migraine,2026-04-09 21:32:48
IL37,migraine,2026-04-09 21:32:48
IL4,migraine,2026-04-09 21:32:48
IL5,migraine,2026-04-09 21:32:48
IL5RA,migraine,2026-04-09 21:32:48
IL6,migraine,2026-04-09 21:32:48
IL6R,migraine,2026-04-09 21:32:48
IL6ST,migraine,2026-04-09 21:32:48
IL7R,migraine,2026-04-09 21:32:48
IL9,migraine,2026-04-09 21:32:48
IMMP2L,migraine,2026-04-09 21:32:48
IMP4,migraine,2026-04-09 21:32:48
IMPC,migraine,2026-04-09 21:32:48
IMPDH2,migraine,2026-04-09 21:32:48
INA,migraine,2026-04-09 21:32:48
INCENP,migraine,2026-04-09 21:32:48
INCLUDED,migraine,2026-04-09 21:32:48
INFANTILE,migraine,2026-04-09 21:32:48
INFARCTS,migraine,2026-04-09 21:32:48
ING3,migraine,2026-04-09 21:32:48
INHBA,migraine,2026-04-09 21:32:48
INHBA-AS1,migraine,2026-04-09 21:32:48
INHBB,migraine,2026-04-09 21:32:48
INKA1,migraine,2026-04-09 21:32:48
INKA2,migraine,2026-04-09 21:32:48
INKA2-AS1,migraine,2026-04-09 21:32:48
INO80E,migraine,2026-04-09 21:32:48
INPP5A,migraine,2026-04-09 21:32:48
INPP5B,migraine,2026-04-09 21:32:48
INPP5B-AS1,migraine,2026-04-09 21:32:48
INPP5B.,migraine,2026-04-09 21:32:48
INS,migraine,2026-04-09 21:32:48
INSC,migraine,2026-04-09 21:32:48
INSL5,migraine,2026-04-09 21:32:48
INSM2,migraine,2026-04-09 21:32:48
INSR,migraine,2026-04-09 21:32:48
INSUFFICIENCY,migraine,2026-04-09 21:32:48
INSULIN,migraine,2026-04-09 21:32:48
INTS1,migraine,2026-04-09 21:32:48
INTS4P1,migraine,2026-04-09 21:32:48
INTS7,migraine,2026-04-09 21:32:48
IP3 receptor,migraine,2026-04-09 21:32:48
IP6K1,migraine,2026-04-09 21:32:48
IP6K2,migraine,2026-04-09 21:32:48
IPO13,migraine,2026-04-09 21:32:48
IPO5,migraine,2026-04-09 21:32:48
IPO8,migraine,2026-04-09 21:32:48
IQGAP1,migraine,2026-04-09 21:32:48
IQGAP3,migraine,2026-04-09 21:32:48
IRAG1,migraine,2026-04-09 21:32:48
IRAG1-AS1,migraine,2026-04-09 21:32:48
IRAIN,migraine,2026-04-09 21:32:48
IRAK1BP1,migraine,2026-04-09 21:32:48
IRD,migraine,2026-04-09 21:32:48
IRF4,migraine,2026-04-09 21:32:48
IRS1,migraine,2026-04-09 21:32:48
IRX1,migraine,2026-04-09 21:32:48
ISG20,migraine,2026-04-09 21:32:48
ISYNA1,migraine,2026-04-09 21:32:48
ITGA2B,migraine,2026-04-09 21:32:48
ITGAD,migraine,2026-04-09 21:32:48
ITGAL,migraine,2026-04-09 21:32:48
ITGAM,migraine,2026-04-09 21:32:48
ITGB1,migraine,2026-04-09 21:32:48
ITGB1-DT,migraine,2026-04-09 21:32:48
ITGB2,migraine,2026-04-09 21:32:48
ITGB3,migraine,2026-04-09 21:32:48
ITGB3BP,migraine,2026-04-09 21:32:48
ITGB5,migraine,2026-04-09 21:32:48
ITGB5-AS1,migraine,2026-04-09 21:32:48
ITIH1,migraine,2026-04-09 21:32:48
ITIH4,migraine,2026-04-09 21:32:48
ITLN1,migraine,2026-04-09 21:32:48
ITPA,migraine,2026-04-09 21:32:48
ITPK1,migraine,2026-04-09 21:32:48
ITPK1-AS1,migraine,2026-04-09 21:32:48
ITPR1,migraine,2026-04-09 21:32:48
ITPR3,migraine,2026-04-09 21:32:48
ITPRID2,migraine,2026-04-09 21:32:48
IVD,migraine,2026-04-09 21:32:48
IVNS1ABP,migraine,2026-04-09 21:32:48
Il1b,migraine,2026-04-09 21:32:48
Interleukin-2,migraine,2026-04-09 21:32:48
JAG1,migraine,2026-04-09 21:32:48
JAK2,migraine,2026-04-09 21:32:48
JAKMIP3,migraine,2026-04-09 21:32:48
JAM2,migraine,2026-04-09 21:32:48
JCAD,migraine,2026-04-09 21:32:48
JMJD1C,migraine,2026-04-09 21:32:48
JPH1,migraine,2026-04-09 21:32:48
JPH3,migraine,2026-04-09 21:32:48
JUN,migraine,2026-04-09 21:32:48
JUNB,migraine,2026-04-09 21:32:48
JUP,migraine,2026-04-09 21:32:48
K2P,migraine,2026-04-09 21:32:48
KANK1,migraine,2026-04-09 21:32:48
KANK1-AS1,migraine,2026-04-09 21:32:48
KANSL1,migraine,2026-04-09 21:32:48
KANSL1-AS1,migraine,2026-04-09 21:32:48
KAPPA,migraine,2026-04-09 21:32:48
KAPPA-B,migraine,2026-04-09 21:32:48
KARS1,migraine,2026-04-09 21:32:48
KAT5,migraine,2026-04-09 21:32:48
KAT6B,migraine,2026-04-09 21:32:48
KATNA1,migraine,2026-04-09 21:32:48
KATNB1,migraine,2026-04-09 21:32:48
KATNBL1P4,migraine,2026-04-09 21:32:48
KAZN,migraine,2026-04-09 21:32:48
KB-226F1.2,migraine,2026-04-09 21:32:48
KBTBD8,migraine,2026-04-09 21:32:48
KCN J10,migraine,2026-04-09 21:32:48
KCN J9,migraine,2026-04-09 21:32:48
KCNA1,migraine,2026-04-09 21:32:48
KCNA2,migraine,2026-04-09 21:32:48
KCNA3,migraine,2026-04-09 21:32:48
KCNA4,migraine,2026-04-09 21:32:48
KCNAB2,migraine,2026-04-09 21:32:48
KCNAB3,migraine,2026-04-09 21:32:48
KCNB1,migraine,2026-04-09 21:32:48
KCNB2,migraine,2026-04-09 21:32:48
KCNC1,migraine,2026-04-09 21:32:48
KCNC2,migraine,2026-04-09 21:32:48
KCNC3,migraine,2026-04-09 21:32:48
KCND2,migraine,2026-04-09 21:32:48
KCND3,migraine,2026-04-09 21:32:48
KCNE2,migraine,2026-04-09 21:32:48
KCNG2,migraine,2026-04-09 21:32:48
KCNG4,migraine,2026-04-09 21:32:48
KCNH5,migraine,2026-04-09 21:32:48
KCNH8,migraine,2026-04-09 21:32:48
KCNIP1,migraine,2026-04-09 21:32:48
KCNJ1,migraine,2026-04-09 21:32:48
KCNJ10,migraine,2026-04-09 21:32:48
KCNJ11,migraine,2026-04-09 21:32:48
KCNJ3,migraine,2026-04-09 21:32:48
KCNJ5,migraine,2026-04-09 21:32:48
KCNJ6,migraine,2026-04-09 21:32:48
KCNJ8,migraine,2026-04-09 21:32:48
KCNJ9,migraine,2026-04-09 21:32:48
KCNK10,migraine,2026-04-09 21:32:48
KCNK12,migraine,2026-04-09 21:32:48
KCNK16,migraine,2026-04-09 21:32:48
KCNK17,migraine,2026-04-09 21:32:48
KCNK18,migraine,2026-04-09 21:32:48
KCNK2,migraine,2026-04-09 21:32:48
KCNK3,migraine,2026-04-09 21:32:48
KCNK4,migraine,2026-04-09 21:32:48
KCNK5,migraine,2026-04-09 21:32:48
KCNK6,migraine,2026-04-09 21:32:48
KCNK7,migraine,2026-04-09 21:32:48
KCNK9,migraine,2026-04-09 21:32:48
KCNMA1,migraine,2026-04-09 21:32:48
KCNN2,migraine,2026-04-09 21:32:48
KCNN3,migraine,2026-04-09 21:32:48
KCNQ2,migraine,2026-04-09 21:32:48
KCNQ3,migraine,2026-04-09 21:32:48
KCNQ4,migraine,2026-04-09 21:32:48
KCNQ5,migraine,2026-04-09 21:32:48
KCNS1,migraine,2026-04-09 21:32:48
KCNS3,migraine,2026-04-09 21:32:48
KCNT1,migraine,2026-04-09 21:32:48
KCNT2,migraine,2026-04-09 21:32:48
KCTD10,migraine,2026-04-09 21:32:48
KCTD13,migraine,2026-04-09 21:32:48
KCTD16,migraine,2026-04-09 21:32:48
KCTD17,migraine,2026-04-09 21:32:48
KCTD21-AS1,migraine,2026-04-09 21:32:48
KCTD9,migraine,2026-04-09 21:32:48
KDM4A,migraine,2026-04-09 21:32:48
KDM4A-AS1,migraine,2026-04-09 21:32:48
KDR,migraine,2026-04-09 21:32:48
KDSR,migraine,2026-04-09 21:32:48
KEAP1,migraine,2026-04-09 21:32:48
KEGG,migraine,2026-04-09 21:32:48
KHDRBS1,migraine,2026-04-09 21:32:48
KIAA0040,migraine,2026-04-09 21:32:48
KIAA0564,migraine,2026-04-09 21:32:48
KIAA0586,migraine,2026-04-09 21:32:48
KIAA0778,migraine,2026-04-09 21:32:48
KIAA1217,migraine,2026-04-09 21:32:48
KIAA1527,migraine,2026-04-09 21:32:48
KIAA2012,migraine,2026-04-09 21:32:48
KIAA2012-AS1,migraine,2026-04-09 21:32:48
KIF18B,migraine,2026-04-09 21:32:48
KIF18B-DT,migraine,2026-04-09 21:32:48
KIF1A,migraine,2026-04-09 21:32:48
KIF1B,migraine,2026-04-09 21:32:48
KIF22,migraine,2026-04-09 21:32:48
KIF26A,migraine,2026-04-09 21:32:48
KIF26B,migraine,2026-04-09 21:32:48
KIF27,migraine,2026-04-09 21:32:48
KIF6,migraine,2026-04-09 21:32:48
KINASE,migraine,2026-04-09 21:32:48
KIR2DS4,migraine,2026-04-09 21:32:48
KIR3DL1,migraine,2026-04-09 21:32:48
KLF1,migraine,2026-04-09 21:32:48
KLF10,migraine,2026-04-09 21:32:48
KLF6,migraine,2026-04-09 21:32:48
KLF9,migraine,2026-04-09 21:32:48
KLF9-DT,migraine,2026-04-09 21:32:48
KLHDC8B,migraine,2026-04-09 21:32:48
KLHL7-AS1,migraine,2026-04-09 21:32:48
KLK3,migraine,2026-04-09 21:32:48
KLRC4,migraine,2026-04-09 21:32:48
KMO,migraine,2026-04-09 21:32:48
KMT2A,migraine,2026-04-09 21:32:48
KMT2B,migraine,2026-04-09 21:32:48
KMT2E,migraine,2026-04-09 21:32:48
KNG1,migraine,2026-04-09 21:32:48
KNOP1,migraine,2026-04-09 21:32:48
KNSTRN,migraine,2026-04-09 21:32:48
KRAS,migraine,2026-04-09 21:32:48
KRIT1,migraine,2026-04-09 21:32:48
KRT1,migraine,2026-04-09 21:32:48
KRT12,migraine,2026-04-09 21:32:48
KRT14,migraine,2026-04-09 21:32:48
KRT18P15,migraine,2026-04-09 21:32:48
KRT18P46,migraine,2026-04-09 21:32:48
KRT18P50,migraine,2026-04-09 21:32:48
KRT18P57,migraine,2026-04-09 21:32:48
KRT18P9,migraine,2026-04-09 21:32:48
KRT19P1,migraine,2026-04-09 21:32:48
KRT20,migraine,2026-04-09 21:32:48
KRT23,migraine,2026-04-09 21:32:48
KRT76,migraine,2026-04-09 21:32:48
KRT8P15,migraine,2026-04-09 21:32:48
KRT8P23,migraine,2026-04-09 21:32:48
KRT8P46,migraine,2026-04-09 21:32:48
KRT8P51,migraine,2026-04-09 21:32:48
KRT8P52,migraine,2026-04-09 21:32:48
KSR2,migraine,2026-04-09 21:32:48
KTN1,migraine,2026-04-09 21:32:48
KYNU,migraine,2026-04-09 21:32:48
L3MBTL2,migraine,2026-04-09 21:32:48
L3MBTL2-AS1,migraine,2026-04-09 21:32:48
LAG3,migraine,2026-04-09 21:32:48
LAK,migraine,2026-04-09 21:32:48
LAMB1,migraine,2026-04-09 21:32:48
LAMB2,migraine,2026-04-09 21:32:48
LAMC2,migraine,2026-04-09 21:32:48
LAP3,migraine,2026-04-09 21:32:48
LARP4B,migraine,2026-04-09 21:32:48
LARS,migraine,2026-04-09 21:32:48
LATS1,migraine,2026-04-09 21:32:48
LATS2,migraine,2026-04-09 21:32:48
LCAT,migraine,2026-04-09 21:32:48
LCN1,migraine,2026-04-09 21:32:48
LCN1P1,migraine,2026-04-09 21:32:48
LCN1P2,migraine,2026-04-09 21:32:48
LCN2,migraine,2026-04-09 21:32:48
LCN8,migraine,2026-04-09 21:32:48
LCT,migraine,2026-04-09 21:32:48
LDHC,migraine,2026-04-09 21:32:48
LDL receptor,migraine,2026-04-09 21:32:48
LDL receptor related protein 1,migraine,2026-04-09 21:32:48
LDL receptor-related protein 1,migraine,2026-04-09 21:32:48
LDLR,migraine,2026-04-09 21:32:48
LDS6,migraine,2026-04-09 21:32:48
LEIGH,migraine,2026-04-09 21:32:48
LEP,migraine,2026-04-09 21:32:48
LEPR,migraine,2026-04-09 21:32:48
LEPROTL1,migraine,2026-04-09 21:32:48
LEUCINE,migraine,2026-04-09 21:32:48
LEUKODYSTROPHY,migraine,2026-04-09 21:32:48
LGALS1,migraine,2026-04-09 21:32:48
LGALS2,migraine,2026-04-09 21:32:48
LGALS3,migraine,2026-04-09 21:32:48
LGALS7,migraine,2026-04-09 21:32:48
LGALS9,migraine,2026-04-09 21:32:48
LGI1,migraine,2026-04-09 21:32:48
LGR6,migraine,2026-04-09 21:32:48
LHX2,migraine,2026-04-09 21:32:48
LIF,migraine,2026-04-09 21:32:48
LIFR,migraine,2026-04-09 21:32:48
LIG3,migraine,2026-04-09 21:32:48
LIKE,migraine,2026-04-09 21:32:48
LIMA1,migraine,2026-04-09 21:32:48
LIMCH1,migraine,2026-04-09 21:32:48
LIMD2,migraine,2026-04-09 21:32:48
LINC00200,migraine,2026-04-09 21:32:48
LINC00216,migraine,2026-04-09 21:32:48
LINC00243,migraine,2026-04-09 21:32:48
LINC00310,migraine,2026-04-09 21:32:48
LINC00339,migraine,2026-04-09 21:32:48
LINC00342,migraine,2026-04-09 21:32:48
LINC00396,migraine,2026-04-09 21:32:48
LINC00595,migraine,2026-04-09 21:32:48
LINC00680,migraine,2026-04-09 21:32:48
LINC00681,migraine,2026-04-09 21:32:48
LINC00683,migraine,2026-04-09 21:32:48
LINC00707,migraine,2026-04-09 21:32:48
LINC00865,migraine,2026-04-09 21:32:48
LINC00870,migraine,2026-04-09 21:32:48
LINC00877,migraine,2026-04-09 21:32:48
LINC00896,migraine,2026-04-09 21:32:48
LINC00930,migraine,2026-04-09 21:32:48
LINC00958,migraine,2026-04-09 21:32:48
LINC00960,migraine,2026-04-09 21:32:48
LINC01033,migraine,2026-04-09 21:32:48
LINC01036,migraine,2026-04-09 21:32:48
LINC01060,migraine,2026-04-09 21:32:48
LINC01165,migraine,2026-04-09 21:32:48
LINC01198,migraine,2026-04-09 21:32:48
LINC01252,migraine,2026-04-09 21:32:48
LINC01254,migraine,2026-04-09 21:32:48
LINC01273,migraine,2026-04-09 21:32:48
LINC01291,migraine,2026-04-09 21:32:48
LINC01293,migraine,2026-04-09 21:32:48
LINC01360,migraine,2026-04-09 21:32:48
LINC01412,migraine,2026-04-09 21:32:48
LINC01440,migraine,2026-04-09 21:32:48
LINC01441,migraine,2026-04-09 21:32:48
LINC01449,migraine,2026-04-09 21:32:48
LINC01484,migraine,2026-04-09 21:32:48
LINC01485,migraine,2026-04-09 21:32:48
LINC01486,migraine,2026-04-09 21:32:48
LINC01504,migraine,2026-04-09 21:32:48
LINC01517,migraine,2026-04-09 21:32:48
LINC01535,migraine,2026-04-09 21:32:48
LINC01587,migraine,2026-04-09 21:32:48
LINC01595,migraine,2026-04-09 21:32:48
LINC01606,migraine,2026-04-09 21:32:48
LINC01661,migraine,2026-04-09 21:32:48
LINC01718,migraine,2026-04-09 21:32:48
LINC01730,migraine,2026-04-09 21:32:48
LINC01752,migraine,2026-04-09 21:32:48
LINC01754,migraine,2026-04-09 21:32:48
LINC01765,migraine,2026-04-09 21:32:48
LINC01789,migraine,2026-04-09 21:32:48
LINC01798,migraine,2026-04-09 21:32:48
LINC01806,migraine,2026-04-09 21:32:48
LINC01818,migraine,2026-04-09 21:32:48
LINC01828,migraine,2026-04-09 21:32:48
LINC01829,migraine,2026-04-09 21:32:48
LINC01847,migraine,2026-04-09 21:32:48
LINC01863,migraine,2026-04-09 21:32:48
LINC01876,migraine,2026-04-09 21:32:48
LINC01879,migraine,2026-04-09 21:32:48
LINC01885,migraine,2026-04-09 21:32:48
LINC01886,migraine,2026-04-09 21:32:48
LINC01931,migraine,2026-04-09 21:32:48
LINC01933,migraine,2026-04-09 21:32:48
LINC01942,migraine,2026-04-09 21:32:48
LINC01943,migraine,2026-04-09 21:32:48
LINC01963,migraine,2026-04-09 21:32:48
LINC01978,migraine,2026-04-09 21:32:48
LINC01979,migraine,2026-04-09 21:32:48
LINC01985,migraine,2026-04-09 21:32:48
LINC01991,migraine,2026-04-09 21:32:48
LINC02040,migraine,2026-04-09 21:32:48
LINC02058,migraine,2026-04-09 21:32:48
LINC02059,migraine,2026-04-09 21:32:48
LINC02064,migraine,2026-04-09 21:32:48
LINC02075,migraine,2026-04-09 21:32:48
LINC02086,migraine,2026-04-09 21:32:48
LINC02109,migraine,2026-04-09 21:32:48
LINC02118,migraine,2026-04-09 21:32:48
LINC02146,migraine,2026-04-09 21:32:48
LINC02153,migraine,2026-04-09 21:32:48
LINC02156,migraine,2026-04-09 21:32:48
LINC02157,migraine,2026-04-09 21:32:48
LINC02205,migraine,2026-04-09 21:32:48
LINC02210,migraine,2026-04-09 21:32:48
LINC02210-CRHR1,migraine,2026-04-09 21:32:48
LINC02227,migraine,2026-04-09 21:32:48
LINC02235,migraine,2026-04-09 21:32:48
LINC02238,migraine,2026-04-09 21:32:48
LINC02241,migraine,2026-04-09 21:32:48
LINC02388,migraine,2026-04-09 21:32:48
LINC02409,migraine,2026-04-09 21:32:48
LINC02416,migraine,2026-04-09 21:32:48
LINC02484,migraine,2026-04-09 21:32:48
LINC02489,migraine,2026-04-09 21:32:48
LINC02523,migraine,2026-04-09 21:32:48
LINC02530,migraine,2026-04-09 21:32:48
LINC02557,migraine,2026-04-09 21:32:48
LINC02570,migraine,2026-04-09 21:32:48
LINC02587,migraine,2026-04-09 21:32:48
LINC02598,migraine,2026-04-09 21:32:48
LINC02641,migraine,2026-04-09 21:32:48
LINC02644,migraine,2026-04-09 21:32:48
LINC02646,migraine,2026-04-09 21:32:48
LINC02665,migraine,2026-04-09 21:32:48
LINC02676,migraine,2026-04-09 21:32:48
LINC02730,migraine,2026-04-09 21:32:48
LINC02731,migraine,2026-04-09 21:32:48
LINC02740,migraine,2026-04-09 21:32:48
LINC02743,migraine,2026-04-09 21:32:48
LINC02778,migraine,2026-04-09 21:32:48
LINC02780,migraine,2026-04-09 21:32:48
LINC02782,migraine,2026-04-09 21:32:48
LINC02796,migraine,2026-04-09 21:32:48
LINC02840,migraine,2026-04-09 21:32:48
LINC02891,migraine,2026-04-09 21:32:48
LINC02918,migraine,2026-04-09 21:32:48
LINC02935,migraine,2026-04-09 21:32:48
LINC02951,migraine,2026-04-09 21:32:48
LINC02986,migraine,2026-04-09 21:32:48
LINC02993,migraine,2026-04-09 21:32:48
LINC03003,migraine,2026-04-09 21:32:48
LINC03010,migraine,2026-04-09 21:32:48
LINC03016,migraine,2026-04-09 21:32:48
LINC03032,migraine,2026-04-09 21:32:48
LINC03047,migraine,2026-04-09 21:32:48
LINC03057,migraine,2026-04-09 21:32:48
LINC03082,migraine,2026-04-09 21:32:48
LINC03093,migraine,2026-04-09 21:32:48
LINGO1,migraine,2026-04-09 21:32:48
LINGO2,migraine,2026-04-09 21:32:48
LINP1,migraine,2026-04-09 21:32:48
LIPH,migraine,2026-04-09 21:32:48
LIPN,migraine,2026-04-09 21:32:48
LIPODYSTROPHY,migraine,2026-04-09 21:32:48
LL22NC03-80A10.6,migraine,2026-04-09 21:32:48
LL22NC03-86G7.1,migraine,2026-04-09 21:32:48
LLPH-AS1,migraine,2026-04-09 21:32:48
LMAN2,migraine,2026-04-09 21:32:48
LMBRD1,migraine,2026-04-09 21:32:48
LMCD1-AS1,migraine,2026-04-09 21:32:48
LMNA,migraine,2026-04-09 21:32:48
LMO7-AS1,migraine,2026-04-09 21:32:48
LMOD1,migraine,2026-04-09 21:32:48
LMOD2,migraine,2026-04-09 21:32:48
LNCPTCTS,migraine,2026-04-09 21:32:48
LNPEP,migraine,2026-04-09 21:32:48
LOBE,migraine,2026-04-09 21:32:48
LOC100127955,migraine,2026-04-09 21:32:48
LOC100128121,migraine,2026-04-09 21:32:48
LOC100128284,migraine,2026-04-09 21:32:48
LOC100128310,migraine,2026-04-09 21:32:48
LOC100129455,migraine,2026-04-09 21:32:48
LOC100129534,migraine,2026-04-09 21:32:48
LOC100130298,migraine,2026-04-09 21:32:48
LOC100131294,migraine,2026-04-09 21:32:48
LOC100131496,migraine,2026-04-09 21:32:48
LOC100133077,migraine,2026-04-09 21:32:48
LOC100216346,migraine,2026-04-09 21:32:48
LOC100240714,migraine,2026-04-09 21:32:48
LOC100286922,migraine,2026-04-09 21:32:48
LOC100286962,migraine,2026-04-09 21:32:48
LOC100286973,migraine,2026-04-09 21:32:48
LOC100287148,migraine,2026-04-09 21:32:48
LOC100288914,migraine,2026-04-09 21:32:48
LOC100418938,migraine,2026-04-09 21:32:48
LOC100419059,migraine,2026-04-09 21:32:48
LOC100419096,migraine,2026-04-09 21:32:48
